Wall time,Step,Value
1715635386.027348,2851,7.824583735782653e-05
1715635391.8457928,2852,7.817091682227328e-05
1715635418.122489,2857,7.786463538650423e-05
1715635438.6070044,2861,7.763339090161026e-05
1715635444.4273477,2862,7.755857950542122e-05
1715635464.8821645,2866,7.732749509159476e-05
1715635534.9139245,2879,7.649249891983345e-05
1715635543.7675152,2881,7.641118281753734e-05
1715635549.593468,2882,7.633658970007673e-05
1715635596.3559587,2891,7.580146484542638e-05
1715635608.0004368,2893,7.565253326902166e-05
1715635619.645542,2895,7.550365990027785e-05
1715635660.5931487,2903,7.504400855395943e-05
1715635701.5297425,2911,7.458492473233491e-05
1715635719.0077074,2914,7.436227315338328e-05
1715635724.8351731,2915,7.428808748954907e-05
1715635739.4740286,2918,7.413308776449412e-05
1715635751.1232672,2920,7.398481830023229e-05
1715635754.1287313,2921,7.39781535230577e-05
1715635771.5956464,2924,7.37558730179444e-05
1715635803.7145312,2930,7.337906572502106e-05
1715635824.181047,2934,7.315051334444433e-05
1715635829.9998994,2935,7.307658233912662e-05
1715635903.1006186,2949,7.224447472253814e-05
1715635917.7524414,2952,7.209038449218497e-05
1715635935.2343874,2955,7.186933362390846e-05
1715635970.3705144,2962,7.148800796130672e-05
1715635987.8546672,2965,7.126737182261422e-05
1715635996.6929224,2967,7.118724170140922e-05
1715636028.8078208,2973,7.081333751557395e-05
1715636055.1093962,2978,7.05132115399465e-05
1715636087.216396,2984,7.01401149854064e-05
1715636096.0445433,2986,7.006027590250596e-05
1715636133.9961364,2993,6.961460167076439e-05
1715636148.622039,2996,6.946180656086653e-05
1715636160.2608397,2998,6.931566167622805e-05
1715636166.0953376,2999,6.924261833773926e-05
1715636180.768221,3002,6.909001240273938e-05
1715636224.5429685,3010,6.857292464701459e-05
1715636271.3050194,3019,6.805022712796926e-05
1715636297.6103773,3024,6.775290967198089e-05
1715636323.9333887,3029,6.745591235812753e-05
1715636350.2398696,3034,6.71592351864092e-05
1715636417.532603,3047,6.641571962973103e-05
1715636429.1900373,3049,6.627116817981005e-05
1715636481.8150241,3059,6.568078970303759e-05
1715636516.9332101,3066,6.530762766487896e-05
1715636534.4254687,3069,6.509175727842376e-05
1715636560.7022123,3074,6.479776493506506e-05
1715636607.4546297,3083,6.428249616874382e-05
1715636613.2815351,3084,6.421081343432888e-05
1715636645.399984,3090,6.384630250977352e-05
1715636674.687688,3096,6.35473697911948e-05
1715636692.1617334,3099,6.333305645966902e-05
1715636712.6133184,3103,6.311251490842551e-05
1715636718.4325182,3104,6.304118869593367e-05
1715636724.2555935,3105,6.296988431131467e-05
1715636733.0796108,3107,6.289218435995281e-05
1715636753.5169175,3111,6.267206481425092e-05
1715636770.9878113,3114,6.245855911402032e-05
1715636776.8098006,3115,6.238742935238406e-05
1715636797.3003376,3119,6.216779729584232e-05
1715636803.1223857,3120,6.209676212165505e-05
1715636806.1311219,3121,6.209036655491218e-05
1715636832.4325209,3126,6.180008494993672e-05
1715636844.0815172,3128,6.165826926007867e-05
1715636896.6889865,3138,6.107920489739627e-05
1715636934.623517,3145,6.064908666303381e-05
1715636969.7450604,3152,6.028391726431437e-05
1715636987.2291226,3155,6.0072718042647466e-05
1715637080.8022416,3173,5.9064732340630144e-05
1715637107.1422813,3178,5.877854709979147e-05
1715637153.893404,3187,5.827713539474644e-05
1715637171.363879,3190,5.806800618302077e-05
1715637180.1984682,3192,5.799207792733796e-05
1715637218.1261501,3199,5.756839891546406e-05
1715637238.6214654,3203,5.73537836316973e-05
1715637244.4419048,3204,5.72843782720156e-05
1715637285.3698235,3212,5.6856028095353395e-05
1715637305.8367116,3216,5.6642216804903e-05
1715637311.6674964,3217,5.657307701767422e-05
1715637329.1453676,3220,5.636580317514017e-05
1715637337.9734838,3222,5.629055158351548e-05
1715637375.914234,3229,5.587067425949499e-05
1715637396.3874562,3233,5.5658001656411216e-05
1715637416.8497775,3237,5.544558007386513e-05
1715637437.330493,3241,5.5233409511856735e-05
1715637448.9644444,3243,5.50962176930625e-05
1715637481.1136065,3249,5.474754289025441e-05
1715637565.7989519,3265,5.384178803069517e-05
